,CiLISI,CiLISI_means
/immune_cell_hum/percentShuffling_100/metrics/unscaled/hvg/R/scanvi_embed,0.32959756768091,0.338465882092558
/immune_cell_hum/unknown_10/metrics/unscaled/hvg/R/scanvi_embed,0.315688644229516,0.333573199578841
/immune_cell_hum/unknown_20/metrics/unscaled/hvg/R/scanvi_embed,0.319491071452887,0.335904481158736
/immune_cell_hum/unknown_50/metrics/unscaled/hvg/R/scanvi_embed,0.319253168740676,0.336034634793607
/immune_cell_hum/unknown_100/metrics/unscaled/hvg/R/scanvi_embed,0.334992702956276,0.339276550240318
/immune_cell_hum/broad/metrics/unscaled/hvg/R/scanvi_embed,0.332740812225784,0.337857900934655
/human_pancreas/percentShuffling_10/metrics/unscaled/hvg/R/scgen_full,0.427439797017771,0.481530427593326
/human_pancreas/percentShuffling_20/metrics/unscaled/hvg/R/scgen_full,0.404688401881004,0.476374114333883
/human_pancreas/percentShuffling_50/metrics/unscaled/hvg/R/scgen_full,0.28622803470327,0.407518546141696
/human_pancreas/percentShuffling_100/metrics/unscaled/hvg/R/scgen_full,0.176096355476836,0.343297133098734
/human_pancreas/unknown_10/metrics/unscaled/hvg/R/scgen_full,0.425811409377391,0.494170543172242
/human_pancreas/unknown_20/metrics/unscaled/hvg/R/scgen_full,0.412370328239981,0.488141177845367
/human_pancreas/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.342900418049843,0.449073302513536
/human_pancreas/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.166296252099758,0.339008221707453
/human_pancreas/broad/metrics/unscaled/hvg/R/scgen_full,0.429318074568013,0.495229237151245
/tcells_atlas/percentShuffling_10/metrics/unscaled/hvg/R/scgen_full,0.19869333349084,0.202313558922283
/tcells_atlas/percentShuffling_20/metrics/unscaled/hvg/R/scgen_full,0.191506378476612,0.194068357110465
/tcells_atlas/percentShuffling_50/metrics/unscaled/hvg/R/scgen_full,0.16237330172407,0.170178334594356
/tcells_atlas/percentShuffling_100/metrics/unscaled/hvg/R/scgen_full,0.0996733808393607,0.106184415870434
/tcells_atlas/unknown_10/metrics/unscaled/hvg/R/scgen_full,0.201998880567778,0.205092122685081
/tcells_atlas/unknown_20/metrics/unscaled/hvg/R/scgen_full,0.195960060210735,0.199154652868658
/tcells_atlas/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.170405122226369,0.175146235187415
/tcells_atlas/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.0992697427755459,0.105953198943399
/tcells_atlas/broad/metrics/unscaled/hvg/R/scgen_full,0.171909968709008,0.16328177373927
/lung_atlas/percentShuffling_10/metrics/unscaled/hvg/R/scgen_full,0.214439881153587,0.262222898965003
/lung_atlas/percentShuffling_20/metrics/unscaled/hvg/R/scgen_full,0.211529911445169,0.260079047871876
/lung_atlas/percentShuffling_50/metrics/unscaled/hvg/R/scgen_full,0.197083229044706,0.231996712542572
/lung_atlas/percentShuffling_100/metrics/unscaled/hvg/R/scgen_full,0.117713764406605,0.143139204821499
/lung_atlas/unknown_10/metrics/unscaled/hvg/R/scgen_full,0.214632775332493,0.268212487075979
/lung_atlas/unknown_20/metrics/unscaled/hvg/R/scgen_full,0.208892796687036,0.260817635307371
/lung_atlas/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.179433989995207,0.214954761951915
/lung_atlas/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.103121599111857,0.124631352612103
/lung_atlas/broad/metrics/unscaled/hvg/R/scgen_full,0.215308113813068,0.267144370798847
/immune_cell_hum/percentShuffling_10/metrics/unscaled/hvg/R/scgen_full,0.324243893863758,0.388951974773561
/immune_cell_hum/percentShuffling_20/metrics/unscaled/hvg/R/scgen_full,0.309055921749662,0.376537199310061
/immune_cell_hum/percentShuffling_50/metrics/unscaled/hvg/R/scgen_full,0.241909816571122,0.33389823585822
/immune_cell_hum/percentShuffling_100/metrics/unscaled/hvg/R/scgen_full,0.145381660546066,0.199053790446568
/immune_cell_hum/unknown_10/metrics/unscaled/hvg/R/scgen_full,0.323666332618722,0.402849404127543
/immune_cell_hum/unknown_20/metrics/unscaled/hvg/R/scgen_full,0.309530248095229,0.393845015419541
/immune_cell_hum/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.255802513067452,0.33267306838875
/immune_cell_hum/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.134755064663007,0.186771048093495
/immune_cell_hum/broad/metrics/unscaled/hvg/R/scgen_full,0.24621817436814,0.259328699079141
/human_pancreas/percentShuffling_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.30832787168423,0.419583728462002
/human_pancreas/percentShuffling_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.301223955006377,0.415876435528428
/human_pancreas/percentShuffling_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.290451474045243,0.407082553224391
/human_pancreas/percentShuffling_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.264608500753563,0.395420553810324
/human_pancreas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.307086189432375,0.417926950487984
/human_pancreas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.306989697071403,0.417800530312519
/human_pancreas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.306056798856096,0.416938852072016
/human_pancreas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.306444772171853,0.420770773725265
/human_pancreas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.310140808048707,0.420505029623515
/tcells_atlas/percentShuffling_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.135278053798501,0.146648093995499
/tcells_atlas/percentShuffling_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.129224797455639,0.140188648702426
/tcells_atlas/percentShuffling_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.106278673884583,0.119430507565606
/tcells_atlas/percentShuffling_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.088454480091624,0.104756448456528
/tcells_atlas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.140986729352999,0.153347528798555
/tcells_atlas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.141592760205403,0.154115690088432
/tcells_atlas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.14226512664876,0.155326057471185
/tcells_atlas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.141841538246849,0.154778355024521
/tcells_atlas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.140762307144326,0.153966561300463
/lung_atlas/percentShuffling_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.178440756507285,0.218194470690864
/lung_atlas/percentShuffling_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.173652279373099,0.212990108008059
/lung_atlas/percentShuffling_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.162148727323451,0.199763965467972
/lung_atlas/percentShuffling_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.142103893447882,0.186325978258157
/lung_atlas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.181717265113152,0.224603295300189
/lung_atlas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.180385190377201,0.225044359406872
/lung_atlas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.175811115324235,0.215040798345828
/lung_atlas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.176997533134202,0.214748774044703
/lung_atlas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.181015006063927,0.220597298582775
/immune_cell_hum/percentShuffling_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.32253653632553,0.373921574465737
/immune_cell_hum/percentShuffling_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.311043230732938,0.368586647530801
/immune_cell_hum/percentShuffling_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.304470290817151,0.363523015690965
/immune_cell_hum/percentShuffling_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.287924506068629,0.351996425821654
/immune_cell_hum/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.320446305801733,0.375407293739487
/immune_cell_hum/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.316374645519413,0.374235827588943
/immune_cell_hum/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.317210310133816,0.376316832193909
/immune_cell_hum/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.317678538773379,0.377251615686288
/immune_cell_hum/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.316406144364796,0.374147126068802
